page,file,bytes,sha256,width_px,height_px,ink_left_px,ink_top_px,ink_right_px,ink_bottom_px,outer_5px_ink
202,page-202.png,237336,f9cccba2090d6e818d36930961f2b5b8959d4df54042d3a386472a2930f0ee8c,935,1210,110,74,89,83,0
203,page-203.png,218226,598a4f4cf40fb1c024f30861da81879eeb57761de37d2e42f988410fee2ce09a,935,1210,109,74,106,84,0
204,page-204.png,250974,faaab1b2d56ce34b1fe1cd9e28713073b86d44e05f89c987f79012d7d7a059fb,935,1210,110,74,107,84,0
205,page-205.png,246086,9bd1744ea3809a37a9f4c59e44d4aff30076d725a9347765fe1973515403e5a1,935,1210,110,74,109,86,0
206,page-206.png,253655,7a4b0ef0e05ed0c07273f864a1ab2749966f254e6db4c55264c12b5b365430e9,935,1210,110,74,109,84,0
207,page-207.png,259104,2de0bdc67eab6b0bcacbd4f2b215836ea66ae14c4a3fbe238a005158321d1337,935,1210,109,74,109,84,0
208,page-208.png,219373,a94122bba8a24c730500a5fb0e068f75db7389fbaf2904df9eee41b525fe01a2,935,1210,109,74,110,84,0
209,page-209.png,225471,60502aa1ec3dd8095e7e78f5e93bdf5842c39c162fbdc7ffea658ffdb85a1b60,935,1210,110,74,109,84,0
210,page-210.png,218259,98c82c3056cda3f2eb766cc0b7b83e216b33867e61d0c44adf518dd89e28907e,935,1210,109,74,110,84,0
211,page-211.png,191961,420dbf5724df6700e5eafa7b0f0bf9629338985f10bb6f70a9dd64ee40f0800e,935,1210,110,74,109,84,0
212,page-212.png,210893,76511f29971cc964259385789e46b53630ba6f5392b9a1216fe489a09426540e,935,1210,109,74,109,63,0
213,page-213.png,117949,b9d97b360f19c4fbe5a9fa68d3b35172c492dd24971015b1cbc4e6597782699a,935,1210,110,74,109,84,0
214,page-214.png,122273,85eb9f29a604e1c7ad3d651a3f6afd0b0021a48f8be128adcb943c4335e235c4,935,1210,110,74,110,83,0
215,page-215.png,117898,75d2cb53d5a7017916c70e2a8276052af11689a5d2cafe89fc5e0a7afe776da6,935,1210,110,74,110,84,0
216,page-216.png,84190,32789e5109ca9f78140b3227992a74316a756eb7f0becd42528342e80a273082,935,1210,110,74,110,499,0
217,page-217.png,23078,75209d3c1b7594f5faa3d74d1a998dd6534a83bed92ab4f2cebcdbdb8313a015,935,1210,159,339,159,744,0
218,page-218.png,5069,a661ea84d1a7854b4f3122f407cfa8848d51cc4c6c1a7a02d489a13a70e2fca4,935,1210,,,,,0
219,page-219.png,250106,b265790c64e8bfabfebb27008693c48ea6279969c9738e59876b399efd948680,935,1210,110,175,109,60,0
220,page-220.png,246595,88c9995f1c662b496d8a7a0475b403381fab5bff5d752520238c3f68d92df49b,935,1210,109,74,110,82,0
221,page-221.png,289338,efce2df99c515d4d989b017024848f4e151819131a2aafa92604c5f041dd9b96,935,1210,110,74,109,84,0
222,page-222.png,207681,f39f46323641e1637ac4d8d84466fe2ef75a3b01354a1b3a48330d3f32637a28,935,1210,109,74,109,84,0
223,page-223.png,226293,1dd28b79001e1ab3e1a7f9f85b07e94d7dadd74020361a1c0df7620bd9fd4a44,935,1210,110,74,109,236,0
224,page-224.png,5069,a661ea84d1a7854b4f3122f407cfa8848d51cc4c6c1a7a02d489a13a70e2fca4,935,1210,,,,,0
225,page-225.png,187736,dc040833db29470d1912590700f3da350582a8e10ebfa821a461b2bb026beb36,935,1210,110,175,110,60,0
226,page-226.png,255053,bda440f3b9ff1d546dcc284758591e08ad552783c6a69295bc8c9b1d6726e1bf,935,1210,110,74,110,83,0
227,page-227.png,217081,f689947867ab06e79b6deb17285c81ded8cb1e0f6f541609a17ec86872adeb88,935,1210,110,74,110,92,0
228,page-228.png,267454,0f071ebd462bbf47a964f75e5782c37fa1dd937c9c9e908e9b54245e3e969917,935,1210,110,74,110,84,0
229,page-229.png,273558,090d02dc50de1197cd76fcdb39ca785223666a715de2c811b9b8ebfabefd5665,935,1210,110,74,110,84,0
230,page-230.png,242166,97f1f69c78625a2b16987304a7f90bf46847ee0f0c0b3313f935a94f1274b96d,935,1210,110,74,110,84,0
231,page-231.png,233441,389a0eb582d403db2bb49c6ef27314b458502da9cdd8d34cc4fe2cde04c0d84d,935,1210,110,74,110,83,0
232,page-232.png,209587,b7aebe6b3d0a986c3c33983d07bf3eca2dc6da85925642350283a0a7fc66723a,935,1210,110,74,110,84,0
233,page-233.png,117503,8073bab7c06d791dc29a56ad734ae13a2e148e2ff7783013bddb6fa36e9b995d,935,1210,110,74,111,658,0
234,page-234.png,5069,a661ea84d1a7854b4f3122f407cfa8848d51cc4c6c1a7a02d489a13a70e2fca4,935,1210,,,,,0
235,page-235.png,217696,e4346b5a44debc68bb421c47a0bf9ad4b904d123c0cee3e565285547295d6428,935,1210,110,175,110,60,0
236,page-236.png,182453,e8f1637c6039705db2efb708063eacf4f3bc4543155a8bb4098e24fb8770c8a9,935,1210,110,74,110,82,0
237,page-237.png,182564,cc57a05c78554f914a404a795c43038bee9d2ae70fd848cf21ae9d63eac36d79,935,1210,110,74,110,84,0
238,page-238.png,152885,75111786343b437009a1b1d434802e55174e6743fb587f03915c194f85e1219b,935,1210,110,74,110,87,0
239,page-239.png,171883,73c5fa29e94bb4e7ebacbf090e0da6d3464ac476f78dc8f47a53223fb0eda7d6,935,1210,172,74,110,87,0
240,page-240.png,173656,02e28878c1051c1902677676d94461b08bca66e72d2f9be3845b7e581d89de21,935,1210,110,74,110,84,0
241,page-241.png,200802,244484015e94672459b6b84ec1575120d26f522dbc9286482215aaf47521f354,935,1210,110,74,110,84,0
242,page-242.png,204769,0ca977ffcda37b286d9fb9111a900b922de7b1740d802f93ea60ec50bfc47547,935,1210,110,74,110,92,0
243,page-243.png,235838,3fa8613e4bb97b89c5afb95742214f5fe44f9c5476e4767678db1e28ec47428d,935,1210,110,74,110,84,0
244,page-244.png,210348,98e48f1a16c5bcc4a20dc7d441473576567889c4dd35c7b3043e88c60c1d0301,935,1210,110,74,110,84,0
245,page-245.png,206810,8cbbce67672dee7069ee8165f6ca6b1a706bb644de5aadf153c04ca0e6cf9771,935,1210,110,74,110,92,0
246,page-246.png,221072,ce992aee9b3d0b630e806b7abe4c5b139189526b5054bceae33f290e89a97b02,935,1210,110,74,110,83,0
247,page-247.png,237268,5f69fe1226ee45aaf43d5e6cbed14fe1d275490bc5a15be12942397c67f82aa5,935,1210,110,74,110,84,0
248,page-248.png,221914,ca465ddac5c41b8f4ac21e1f3cd96d91626a4c010725d3407749d17449170d38,935,1210,110,74,110,84,0
249,page-249.png,217324,65098aa742d36b553438743037453f27f5491696e3a097a21818571994f569d3,935,1210,110,74,110,81,0
250,page-250.png,244081,7ab85142b7a991b78f5dc50352a273e85ee3351f35b46264ec6384c0a80ba3bb,935,1210,110,74,110,84,0
251,page-251.png,210438,78d7c49d20f540e2714ef7a802454664d07efc6cda677385eee14e1383663b06,935,1210,110,74,110,87,0
252,page-252.png,227269,ad9e1f1096043b0f8d6b3606a291022c275d4224f49376381109452872b0efbb,935,1210,110,74,110,81,0
253,page-253.png,264958,16a1fd4342082761b6462b9f2dddac41c33d57190a64fbd8d12e85947f71dbc8,935,1210,110,74,110,84,0
254,page-254.png,204158,6eaa5352a25813f0c93d03341a53106c3427b31c757b264cebbd1511d000cd1d,935,1210,110,74,110,84,0
255,page-255.png,215312,5b9e5deb8a1e7529e8e0dcd9990c0d69a384c3aa6ddb4b27a22318ddd4d4ebc9,935,1210,110,74,110,84,0
256,page-256.png,198616,0164748f0fe168ee36a0fa9200e222ba17c8fd1e9494e9011c1987bab1443206,935,1210,110,74,110,84,0
257,page-257.png,236183,a8bb01e1cf36ba9f3ac5c5c6855cb6cc5c37243d6404a105a0550b7241870219,935,1210,110,74,110,83,0
258,page-258.png,212114,900bb4c96a61e478ff43f06136449e2e4001ea528da7825a52b892ec48000fef,935,1210,110,74,110,84,0
259,page-259.png,232693,858efce5d322f911bc6660fd933f85b0b2b602c94cf28ea124358c776f94fd06,935,1210,110,74,110,83,0
260,page-260.png,218353,4e1c8dfd63e81b25846c31a4a017526770b2f58596fc26dac7b0f41c70af657a,935,1210,110,74,110,83,0
261,page-261.png,213998,047c3d85117f2bf0dbf0278319219d8fc0d6431df363f97d5a3f00de4282754d,935,1210,110,74,110,92,0
262,page-262.png,225601,ee34a3f5d7ba964979d830bd4f33207ddeb96bbb9616ceb5d5c26ba1ac711b7f,935,1210,110,74,110,83,0
263,page-263.png,215742,136bb21c7288999d377b5a0ed31538b47319c1e68af043c561c0ba22563eaba2,935,1210,110,74,110,84,0
264,page-264.png,246934,0bc697e0e448d1e04e4e5c1c86af312c7e688d1c53d42a8998228e8d13d61ca7,935,1210,110,74,110,92,0
265,page-265.png,202201,b4c6da5a59877fee31f6c53f905486ca0440aea0514910c7efc04b8439e1f0c7,935,1210,171,74,110,82,0
266,page-266.png,209817,2ecd7e09411705c3a3016f8644a16f8f146ae898557292c3ae43c4120a528e04,935,1210,110,74,110,106,0
267,page-267.png,194346,b9fec9d5dfa19a2eddabbbb017a5ac9538e31c204485638827d44fff9affb1fa,935,1210,110,74,110,82,0
268,page-268.png,151525,f6936c840baf68280a2bc1695255ce8ac1ab8b55adddd5c6d4adafcb2051a552,935,1210,110,74,110,81,0
269,page-269.png,184400,12041b51485d719774827a0c24da7abbb39cb1f8cf0fca10a5b8ed6b3a738e21,935,1210,110,74,110,93,0
270,page-270.png,191566,3e46bc81abcf182cad47e4ea6cf618d4ec9b0606b15494d8b1d3db21435d520f,935,1210,110,74,110,93,0
271,page-271.png,203224,62a3e9d85bb9c078957986310711a23da004e0f074de3043066de7d1328b1158,935,1210,110,74,110,83,0
272,page-272.png,198198,6317397c19e8a840819bed1c2e639e1907b1f9401e634e33b8dd2654c5cfc219,935,1210,110,74,110,93,0
273,page-273.png,184611,c61918d04e545b2ed4db033d8d7fa81cb6e8556428c7719b39fd93dfc4a668fb,935,1210,110,74,110,169,0
274,page-274.png,228728,c55041332b078d1a945e71338f3b316f97bd154d0a1905525c5e469ff0f91471,935,1210,110,74,110,84,0
275,page-275.png,220975,0a9ea4f54e01adfd94c741b5e873f95270ba3fc3c851890de69339098d7f63b5,935,1210,110,74,110,150,0
276,page-276.png,5069,a661ea84d1a7854b4f3122f407cfa8848d51cc4c6c1a7a02d489a13a70e2fca4,935,1210,,,,,0
277,page-277.png,333256,262f79b8b3164b08e0df4ca447241e0560b43f1e3e2d7e26e5097bdb70a23cfa,935,1210,110,225,109,60,0
278,page-278.png,232611,5ae7e4d7c2a21f1ffe44219fee8953c0b0e61608be177e8ff9bde27d0c92f39a,935,1210,110,74,110,568,0
279,page-279.png,281274,098597b68ce7c6c6b34f660879b0d188586d2e669e0b7cc48c1404023354546a,935,1210,109,225,110,60,0
280,page-280.png,244274,567eccacdc819917cf1ccb4e65276f4d7ad93c47a0904f57abe88d902dae4bfb,935,1210,109,74,132,85,0
281,page-281.png,214056,9993759c752c1c0cbba24919a2a2057e757cdb61ca62199eb555ff031368c379,935,1210,110,74,110,85,0
282,page-282.png,233260,8a54c8eeea8146986f89314492dd4c912ea300a810eab8f13bf06f6e0dba4db6,935,1210,110,74,113,84,0
283,page-283.png,219107,17b5ffa0a56125ccaab71b30401b1bac097518dea7db53ac1f4e7850b4b4f89a,935,1210,110,74,111,85,0
284,page-284.png,209419,9bb0347881cba3cd834cb089fb0355eec018121b0867f43e7279d02b8ecf3355,935,1210,110,74,130,85,0
285,page-285.png,202520,9b2d9f060d47427a9110b54ad4e01fb896877217823767dcac4918a38cec50ba,935,1210,110,74,110,85,0
286,page-286.png,192413,df0d511985d0cd8450d429f1fb8c72a2c29862ba79d36ac50e2985d0f6aa8b5d,935,1210,110,74,182,85,0
287,page-287.png,210948,ca3b65dd19a812658f431a30da84af91d65321c2227172aed9bb5e2fb30ba435,935,1210,109,74,110,85,0
288,page-288.png,188336,0461ef3b989e0eeaeb6475980e3d6a759398adf791f072675e0f33333d83f57e,935,1210,110,74,248,85,0
289,page-289.png,229222,a02b593d35498d1b654a4f0ce365290d8d7a881895a2f5c596becb08955f5ea5,935,1210,110,74,110,85,0
290,page-290.png,217625,7120a4180b8e538bd07e52535b99bcdabd0d008e7faf459a8c09c84759feba04,935,1210,110,74,161,85,0
291,page-291.png,209372,8058a9bf34bdd962ba7d62e1529a54e65bcdf4ae80b3ad246e7f77b12901afd9,935,1210,110,74,110,85,0
292,page-292.png,203380,e6f1b45332317c8c2bef61a7ddaaf2b4f070af0ac90c1f914e009c40fd0e7db2,935,1210,109,74,187,85,0
293,page-293.png,220452,12837838b275feb958ef54759fbb2b9c0d0c9727487b917f91461a0ab26a8932,935,1210,110,74,111,85,0
294,page-294.png,199012,0360ad1fc7ed32ed8f34b99241656ced52b562406fc0bcbc5cf845d4aaa848f8,935,1210,110,74,148,85,0
295,page-295.png,206537,ce80ea9319644f79da4c4a779009651bd697922ad0476c340aed646d1c558a66,935,1210,110,74,110,85,0
296,page-296.png,239547,474a20b22d79f9127d021453ea2b2d5a69fb626f4530982139221dd71d8733e5,935,1210,110,74,123,84,0
297,page-297.png,190074,5e4d9ec08002a8f6547452e6ab9c6232953c7f3f2757d1ff3669d944487e058b,935,1210,110,74,110,85,0
298,page-298.png,163216,2c1f5f178f17780c85873a48c53a4a787237b9d102a796b3984d624764332d8d,935,1210,109,74,147,85,0
