page,file,bytes,sha256,width_px,height_px,ink_pixels_lt245,ink_fraction,ink_bbox,margins_px,edge_ink_pixels_5px
124,page-124.png,113642,f297d429c9f8ec1f1c98464c588788bdf55622f1a4c94137f72081b0e4ea704d,935,1210,37461,0.033111769125381184,"[110,74,825,464]","{""left"":110,""top"":74,""right"":109,""bottom"":745}",0
125,page-125.png,168931,16be96eb69ce16934c5509c3106933727a1e9971863dfa06aa60da2566a38301,935,1210,58755,0.05193353073761436,"[109,175,824,1148]","{""left"":109,""top"":175,""right"":110,""bottom"":61}",0
126,page-126.png,303161,779d5bac93b8c2f71a3871b4ae769f74e06d031daae4bea02f638aa3481f45c3,935,1210,111065,0.09817032748486322,"[110,74,825,1125]","{""left"":110,""top"":74,""right"":109,""bottom"":84}",0
127,page-127.png,313563,c4a6bde009e75f35923f453175af91fdd508cae6ad2ba2c8b4fbf2710d862069,935,1210,116480,0.10295664471648915,"[110,74,825,1127]","{""left"":110,""top"":74,""right"":109,""bottom"":82}",0
128,page-128.png,265695,dc0219ddd16b1e2c2c464f1159624bf1dcdc9b2723d95f5492d61eaae508dc6d,935,1210,94582,0.08360100764573297,"[110,74,824,1125]","{""left"":110,""top"":74,""right"":110,""bottom"":84}",0
129,page-129.png,264177,447bbb76ca8d4d5f87ab0b1857131e4b892606225adfc9b441235fb354481049,935,1210,92278,0.08156450258540682,"[110,74,824,1126]","{""left"":110,""top"":74,""right"":110,""bottom"":83}",0
130,page-130.png,262880,b3d680f9fb81b6c5cf1670f1165880221c9a27a30c831c964c097c96e5cb5c58,935,1210,88353,0.07809519600477306,"[109,74,825,1126]","{""left"":109,""top"":74,""right"":109,""bottom"":83}",0
131,page-131.png,253361,5c22fadea8612c12fc0f20c53f2a3bfaee23eac847fb9c50505c280feccecf1c,935,1210,89427,0.07904450435320634,"[110,74,825,1125]","{""left"":110,""top"":74,""right"":109,""bottom"":84}",0
132,page-132.png,249233,db637ec6e34ed867acfea457fa2b87680f4d1a3f22fd801207ebba28f4fbd61b,935,1210,81250,0.07181685596853317,"[110,74,824,1126]","{""left"":110,""top"":74,""right"":110,""bottom"":83}",0
133,page-133.png,232870,0d027315fced3b387a5781488bbd5df31bbbc1f88920d91d7444c87b9561c8d3,935,1210,77016,0.06807442436027754,"[110,74,825,1125]","{""left"":110,""top"":74,""right"":109,""bottom"":84}",0
134,page-134.png,262691,e2d6e68bc3f2f61ac8b19b7b7cecc3b6b663ebdafdb86c4ec051c6d9e96a6342,935,1210,94708,0.08371237901621956,"[110,74,825,1122]","{""left"":110,""top"":74,""right"":109,""bottom"":87}",0
135,page-135.png,236994,811988c2f15ba5272438619d21e0d4ef0aa6ac4da512cf3aa931728e51eef353,935,1210,83297,0.07362619878905732,"[110,74,825,1070]","{""left"":110,""top"":74,""right"":109,""bottom"":139}",0
136,page-136.png,5069,a661ea84d1a7854b4f3122f407cfa8848d51cc4c6c1a7a02d489a13a70e2fca4,935,1210,0,0.0,null,"{""left"":935,""top"":1210,""right"":935,""bottom"":1210}",0
137,page-137.png,223965,a1d719fc435f0c48fadf79a5433c4307b63b7f7c14f9a25406715bf0540dcaf0,935,1210,75126,0.06640385380297874,"[110,175,825,1149]","{""left"":110,""top"":175,""right"":109,""bottom"":60}",0
138,page-138.png,256741,8dd0fef2da934ecb6928990b4a1308dd90491cabe07f41b9a1a4519cb941ea59,935,1210,90557,0.08004331108852256,"[110,74,824,1125]","{""left"":110,""top"":74,""right"":110,""bottom"":84}",0
139,page-139.png,254237,739b20e7c1773acf9055ba218a35cb8938dcb8d060df6899c5aa0f1b831bf968,935,1210,86643,0.07658372740531223,"[110,74,825,1122]","{""left"":110,""top"":74,""right"":109,""bottom"":87}",0
140,page-140.png,285968,17dc3b25277e7e028159d33791c95036640f0ae68eaeb9b00eeacdd8e0ffa5e5,935,1210,100895,0.08918106686701728,"[109,74,825,1125]","{""left"":109,""top"":74,""right"":109,""bottom"":84}",0
141,page-141.png,260688,af7f90868a47b03b824caf52c10c34e76a5736f750c9e936ef3b6c2534362545,935,1210,89388,0.07901003226234145,"[109,74,841,1125]","{""left"":109,""top"":74,""right"":93,""bottom"":84}",0
142,page-142.png,231152,1947a3a08c9aac12d70ff33484e223dc8c5579457497902cc0dfafec713fc311,935,1210,80380,0.07104786317231626,"[110,74,824,1125]","{""left"":110,""top"":74,""right"":110,""bottom"":84}",0
143,page-143.png,267690,94109121c97a02fd46d46f55854451e984e7968f4d0a5c37f747377ee7b40259,935,1210,91313,0.08071153931144208,"[110,74,825,1126]","{""left"":110,""top"":74,""right"":109,""bottom"":83}",0
144,page-144.png,295809,d8c453423838e1783030aa263c79cf7e69f20c815c7b1b2676c50ba88cb76f7e,935,1210,101352,0.0895850090599726,"[109,74,825,1126]","{""left"":109,""top"":74,""right"":109,""bottom"":83}",0
145,page-145.png,266901,fbed9ae6470a1fac7f0c0e249fc3ff9a65556b8ca4c5b5afe3e2b2da0a9af570,935,1210,93822,0.08292924382375039,"[110,74,825,912]","{""left"":110,""top"":74,""right"":109,""bottom"":297}",0
146,page-146.png,5069,a661ea84d1a7854b4f3122f407cfa8848d51cc4c6c1a7a02d489a13a70e2fca4,935,1210,0,0.0,null,"{""left"":935,""top"":1210,""right"":935,""bottom"":1210}",0
147,page-147.png,362371,486b3407e3d046964b3d7ad9b136b2d732c62ac9d7fbfc97dbec50cd9ac329f5,935,1210,104877,0.09270075573429973,"[110,225,824,1149]","{""left"":110,""top"":225,""right"":110,""bottom"":60}",0
148,page-148.png,5069,a661ea84d1a7854b4f3122f407cfa8848d51cc4c6c1a7a02d489a13a70e2fca4,935,1210,0,0.0,null,"{""left"":935,""top"":1210,""right"":935,""bottom"":1210}",0
149,page-149.png,277595,8c76ad6418cd501e599657697cd514f3ce00f4ff5ac5e511cf19d4196d41d06a,935,1210,78886,0.06972731692226102,"[109,225,823,1149]","{""left"":109,""top"":225,""right"":111,""bottom"":60}",0
150,page-150.png,209534,722ac9615bf42b721e51e822b1b977738ad57daac25c6de520db397c78fd434b,935,1210,54077,0.04779864763335838,"[110,74,771,1124]","{""left"":110,""top"":74,""right"":163,""bottom"":85}",0
151,page-151.png,226023,dd4deb6f499575414cf2f99b28487e63910d152188f11a2d1d2fc53427d4fab8,935,1210,61008,0.05392495690988642,"[110,74,824,1124]","{""left"":110,""top"":74,""right"":110,""bottom"":85}",0
152,page-152.png,203885,bb521b627018d8bcdf1d1eda75551734989fa5306eef16bc8792471df79e9e70,935,1210,52862,0.046724709417952,"[110,74,756,1124]","{""left"":110,""top"":74,""right"":178,""bottom"":85}",0
153,page-153.png,209155,6daf9802f2879ff470aac1651a8103c3e1a13f636e61941b13c38f74fb629013,935,1210,56213,0.04968665753303576,"[110,74,824,1124]","{""left"":110,""top"":74,""right"":110,""bottom"":85}",0
154,page-154.png,190942,271d1d89cd6a242ec4d00e5f3e70a9147c836ce3ec6cb6c6f9c39bbc9ee4b003,935,1210,49255,0.04353648296283202,"[110,74,793,1124]","{""left"":110,""top"":74,""right"":141,""bottom"":85}",0
155,page-155.png,208638,02be2a05967e41c7394639da730d9f494ef43a2bebcfd96be31beb8e919a2e7e,935,1210,54572,0.048236178017412826,"[109,74,823,1124]","{""left"":109,""top"":74,""right"":111,""bottom"":85}",0
156,page-156.png,196164,03e54a1b4fed9f36cf262af4e05c0830e539e82fc7a2dd9294d8cebb3459bec5,935,1210,54439,0.04811861934856587,"[110,74,818,1125]","{""left"":110,""top"":74,""right"":116,""bottom"":84}",0
157,page-157.png,230162,a5fe9999a2910c32a5eb291e3627a7f62d2bc90580c35321c619523355ffc6db,935,1210,61738,0.05457020373889601,"[110,74,824,1124]","{""left"":110,""top"":74,""right"":110,""bottom"":85}",0
158,page-158.png,199951,3241ae1b99cc36e61f845c37f7f90c8d56c751f2ea5fd68f112dc2c3034f7105,935,1210,53424,0.04722146108631281,"[110,74,816,1124]","{""left"":110,""top"":74,""right"":118,""bottom"":85}",0
159,page-159.png,201902,0ea244782a9376d45ad06e659ef0300b8e87ba0d3a6644a651e3846a1ddb7fb2,935,1210,54905,0.04853051663941309,"[110,74,824,1124]","{""left"":110,""top"":74,""right"":110,""bottom"":85}",0
160,page-160.png,201313,81980a6722b69513b83a44334bf23f4c98d442349972a317ddf73123424a8546,935,1210,51715,0.045710876386617756,"[110,74,801,1124]","{""left"":110,""top"":74,""right"":133,""bottom"":85}",0
161,page-161.png,204942,8b066c933545005726c93903114ed66adc6384476e4f50d8637f8c24af006c48,935,1210,51389,0.045422725062977856,"[110,74,824,1125]","{""left"":110,""top"":74,""right"":110,""bottom"":84}",0
162,page-162.png,232463,953d242425d59aa2e42d321d16b6a495c84bb98a76c0d75bbca49d68e6d18007,935,1210,64206,0.05675166836080788,"[110,74,811,1124]","{""left"":110,""top"":74,""right"":123,""bottom"":85}",0
163,page-163.png,180405,6b47be0695b9a32b96bfd22cf781e5232ac87ab43fb61bf8726679194e202cb2,935,1210,45690,0.040385380297874224,"[110,74,824,1124]","{""left"":110,""top"":74,""right"":110,""bottom"":85}",0
164,page-164.png,49073,40f428029c12e8f8a505bdc026abcf85781786f0924627ab7abd65f1f638f5f0,935,1210,10542,0.009318071330711098,"[110,74,491,486]","{""left"":110,""top"":74,""right"":443,""bottom"":723}",0
